timestamp,magnetic_field.x,magnetic_field.y,magnetic_field.z
1.0708093643188477,-2.9827439785003662e-05,-2.2631718218326576e-05,-6.077206134796143e-05
1.085677146911621,-3.0016547441482545e-05,-2.267722189426423e-05,-6.087231040000916e-05
1.1005504131317139,-3.0001997947692872e-05,-2.2753062844276434e-05,-6.11587405204773e-05
1.1149861812591553,-2.9652881622314456e-05,-2.228285074234009e-05,-6.0757738351821904e-05
1.1355149745941162,-3.014746606349945e-05,-2.2464868426322943e-05,-6.034241914749146e-05
1.1417255401611328,-2.987108230590821e-05,-2.2692391276359565e-05,-6.088663339614869e-05
1.1708917617797852,-2.985653281211853e-05,-2.254070937633516e-05,-5.959770083427429e-05
1.1835079193115234,-2.9580149054527284e-05,-2.2480037808418283e-05,-6.03137731552124e-05
1.1979241371154785,-2.93474018573761e-05,-2.296541780233384e-05,-6.061452031135559e-05
1.2118816375732422,-2.959469258785248e-05,-2.2707559168338783e-05,-6.051427721977234e-05
1.226426362991333,-2.968197464942932e-05,-2.254070937633516e-05,-5.981252193450928e-05
1.2534918785095215,-2.990017235279084e-05,-2.2692391276359565e-05,-6.034241914749146e-05
1.2554709911346436,-2.9260122776031496e-05,-2.2631718218326576e-05,-6.042834520339966e-05
1.2757182121276855,-2.9580149054527284e-05,-2.2828905284404764e-05,-6.07147753238678e-05
1.2831835746765137,-2.9536506533622744e-05,-2.2753062844276434e-05,-6.055724024772644e-05
1.299692153930664,-2.942013442516327e-05,-2.296541780233384e-05,-5.9941416978836063e-05
1.3110580444335938,-2.9580149054527284e-05,-2.308676391839982e-05,-5.995573401451111e-05
1.3335907459259033,-2.9841986298561097e-05,-2.278340011835099e-05,-6.0127592086792e-05
1.3409695625305176,-2.985653281211853e-05,-2.3117099702358253e-05,-6.028512716293335e-05
1.3634579181671143,-2.927466928958893e-05,-2.2828905284404764e-05,-6.0743415355682375e-05
1.372474193572998,-2.9434680938720703e-05,-2.296541780233384e-05,-6.03137731552124e-05
1.3857417106628418,-2.969651818275452e-05,-2.3117099702358253e-05,-6.072909832000733e-05
1.40456223487854,-2.9434680938720703e-05,-2.302609086036683e-05,-6.052859425544739e-05
1.4133424758911133,-2.9827439785003662e-05,-2.249520421028138e-05,-6.0328090190887455e-05
1.4277632236480713,-2.946377694606781e-05,-2.2571046650409706e-05,-6.029945015907288e-05
1.4405455589294434,-2.949286997318268e-05,-2.237385958433152e-05,-6.092959642410279e-05
1.462172269821167,-2.9827439785003662e-05,-2.29957550764084e-05,-6.021352410316468e-05
1.4719691276550293,-2.969651818275452e-05,-2.310193330049516e-05,-6.098688244819641e-05
1.4864449501037598,-2.99292653799057e-05,-2.3117099702358253e-05,-6.0328090190887455e-05
1.5031766891479492,-2.944922745227813e-05,-2.313226908445359e-05,-6.042834520339966e-05
1.5137157440185547,-2.981289327144623e-05,-2.3041258752346045e-05,-6.029945015907288e-05
1.5308308601379395,-2.952196002006531e-05,-2.243453264236451e-05,-6.044266819953919e-05
1.5416994094848633,-2.968197464942932e-05,-2.2571046650409706e-05,-6.081502437591553e-05
1.5718307495117188,-2.9231029748916623e-05,-2.216150462627412e-05,-6.068613529205322e-05
1.585310697555542,-2.963833510875702e-05,-2.2480037808418283e-05,-6.035674214363098e-05
1.5964195728302002,-2.940558791160584e-05,-2.279856801033021e-05,-6.098688244819641e-05
1.611976146697998,-2.946377694606781e-05,-2.2919914126396183e-05,-6.0328090190887455e-05
1.625077724456787,-2.9652881622314456e-05,-2.2919914126396183e-05,-6.0256487131118775e-05
1.6414909362792969,-2.998745143413544e-05,-2.279856801033021e-05,-6.0170555114746096e-05
1.6545796394348145,-2.976925373077393e-05,-2.2707559168338783e-05,-6.0027343034744266e-05
1.6704356670379639,-2.97983467578888e-05,-2.2586213052272805e-05,-6.0800701379776e-05
1.6890301704406738,-3.0016547441482545e-05,-2.2904746234416968e-05,-6.005598902702332e-05
1.7031564712524414,-2.9434680938720703e-05,-2.254070937633516e-05,-6.037105917930604e-05
1.713658094406128,-2.968197464942932e-05,-2.29957550764084e-05,-6.028512716293335e-05
1.731001377105713,-2.9725614190101624e-05,-2.3056428134441383e-05,-6.049995422363281e-05
1.7407207489013672,-2.985653281211853e-05,-2.278340011835099e-05,-5.9669303894042974e-05
1.771409511566162,-2.9536506533622744e-05,-2.276823222637177e-05,-5.942584276199341e-05
1.7817068099975586,-2.9667428135871887e-05,-2.3041258752346045e-05,-6.0027343034744266e-05
1.7983951568603516,-2.995836138725281e-05,-2.2950249910354623e-05,-6.0256487131118775e-05
1.8135950565338135,-2.9841986298561097e-05,-2.2828905284404764e-05,-5.989845395088196e-05
1.825380563735962,-2.99292653799057e-05,-2.279856801033021e-05,-5.995573401451111e-05
1.8463187217712402,-2.978380024433136e-05,-2.2904746234416968e-05,-6.048563122749329e-05
1.8555150032043457,-3.0074730515480044e-05,-2.3056428134441383e-05,-5.9941416978836063e-05
1.8710722923278809,-2.991471886634827e-05,-2.3223277926445016e-05,-6.034241914749146e-05
1.8903627395629883,-2.959469258785248e-05,-2.3268783092498783e-05,-6.045698523521424e-05
1.8973097801208496,-2.968197464942932e-05,-2.2950249910354623e-05,-6.0585880279541016e-05
1.9193122386932373,-2.960923910140992e-05,-2.296541780233384e-05,-6.087231040000916e-05
1.9274239540100098,-2.936194837093353e-05,-2.273789644241334e-05,-6.009895205497742e-05
1.9416790008544922,-2.9711067676544192e-05,-2.2950249910354623e-05,-6.0127592086792e-05
1.9703035354614258,-2.956560254096985e-05,-2.310193330049516e-05,-5.9841161966323855e-05
1.9818265438079834,-2.974016070365906e-05,-2.249520421028138e-05,-5.982684493064881e-05
1.9979426860809326,-2.9711067676544192e-05,-2.272272855043412e-05,-6.0328090190887455e-05
2.0128469467163086,-2.9507413506507874e-05,-2.2828905284404764e-05,-6.038538217544556e-05
2.026369333267212,-2.968197464942932e-05,-2.345080077648164e-05,-6.078637838363648e-05
2.042484998703003,-2.9434680938720703e-05,-2.2904746234416968e-05,-6.047130823135376e-05
2.0529632568359375,-2.959469258785248e-05,-2.302609086036683e-05,-6.014191508293152e-05
2.074640989303589,-2.946377694606781e-05,-2.2919914126396183e-05,-6.01848840713501e-05
2.0905966758728027,-2.960923910140992e-05,-2.2935082018375405e-05,-6.0027343034744266e-05
2.0980947017669678,-2.960923910140992e-05,-2.2950249910354623e-05,-6.0256487131118775e-05
2.1154749393463135,-2.974016070365906e-05,-2.3162604868412027e-05,-6.034241914749146e-05
2.125854730606079,-2.9507413506507874e-05,-2.3344624042511e-05,-6.028512716293335e-05
2.143324613571167,-2.9507413506507874e-05,-2.310193330049516e-05,-5.979819893836975e-05
2.1711342334747314,-2.9231029748916623e-05,-2.301092445850373e-05,-6.0829347372055054e-05
2.182530641555786,-2.93474018573761e-05,-2.3268783092498783e-05,-6.02278470993042e-05
2.1978352069854736,-2.930375933647156e-05,-2.323844581842424e-05,-6.007031202316285e-05
2.2129600048065186,-2.9187390208244324e-05,-2.343563288450242e-05,-6.077206134796143e-05
2.2263472080230713,-2.947832345962525e-05,-2.3390127718448645e-05,-6.085798740386963e-05
2.2475473880767822,-2.912920117378235e-05,-2.266205400228501e-05,-6.062884330749512e-05
2.2545604705810547,-2.9231029748916623e-05,-2.278340011835099e-05,-6.064316630363465e-05
2.2711598873138428,-3.0074730515480044e-05,-2.266205400228501e-05,-6.0800701379776e-05
2.285731792449951,-2.9551056027412417e-05,-2.2904746234416968e-05,-6.087231040000916e-05
2.2985472679138184,-2.975470721721649e-05,-2.2631718218326576e-05,-6.060020327568055e-05
2.3105196952819824,-2.956560254096985e-05,-2.231318652629853e-05,-6.077206134796143e-05
2.325728416442871,-2.940558791160584e-05,-2.328394949436189e-05,-6.0127592086792e-05
2.342383623123169,-2.940558791160584e-05,-2.3390127718448645e-05,-6.0757738351821904e-05
2.3553390502929688,-2.949286997318268e-05,-2.3056428134441383e-05,-6.070045232772828e-05
2.371126413345337,-3.010382652282715e-05,-2.3344624042511e-05,-6.060020327568055e-05
2.390415668487549,-2.9972907900810244e-05,-2.3041258752346045e-05,-6.03137731552124e-05
2.4006433486938477,-3.0060186982154847e-05,-2.30715960264206e-05,-6.077206134796143e-05
2.4147801399230957,-2.969651818275452e-05,-2.3162604868412027e-05,-6.113010048866273e-05
2.4262280464172363,-2.9434680938720703e-05,-2.2904746234416968e-05,-6.12446665763855e-05
2.4434120655059814,-2.969651818275452e-05,-2.2753062844276434e-05,-6.0829347372055054e-05
2.4539718627929688,-2.956560254096985e-05,-2.323844581842424e-05,-6.1015528440475465e-05
2.4746246337890625,-2.947832345962525e-05,-2.284407317638398e-05,-6.095823645591736e-05
2.4863693714141846,-2.944922745227813e-05,-2.331428676843644e-05,-6.0743415355682375e-05
2.4983584880828857,-2.952196002006531e-05,-2.325361371040345e-05,-6.114441752433777e-05
2.515648603439331,-2.946377694606781e-05,-2.337495833635331e-05,-6.094391345977783e-05
2.532592535018921,-2.981289327144623e-05,-2.2828905284404764e-05,-6.049995422363281e-05
2.5423712730407715,-2.9623788595199582e-05,-2.319294214248658e-05,-6.085798740386963e-05
