range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
5.62524552962771,30,2,33344152420.838394,40295000.16575043,40600321.41313792,33277241371.81345,42139039.361855865,33278780102.08525,-83.22679901123047,-83.81880187988281,-8.027000427246094,8.02239990234375,[-1.04197796 -1.50215196  0.61805666],[ 0.00830809 -0.00228109  0.99995478 -0.00377793],[ 0.02899304 -0.32491443  0.66558256],[-0.0012911   0.00211679  0.9742511  -0.22544953],[0.81585712 1.18287303 1.07331664],[ 0.0108714  -0.00248447  0.90960383  0.41532635],4.8719414733227175,0.7533040563049926,"(30, 2)",-66911048.427482605,305320.84147135913,1538730.1870498655,1538717.9487179443,5.77810001373291,0.9061585404101926,33344152420.685284,40600321.3266226,42139039.27534054,40295000.48515124,33277241372.2578,33278780102.44485,0.1966238419033391,36.6570782661438
3.5220449560222904,10,30,33080614696.407585,30342291560.46548,30342598590.71026,33080921750.003445,30344137308.658978,33082460467.187782,-82.44419860839844,-82.3208999633789,-0.1825000047683715,0.4422999918460846,[-1.0151375  -1.50271078  0.61776293],[ 5.20693844e-04 -1.94690921e-03  9.98707305e-01  5.07782069e-02],[ 0.00450968 -0.30961091  0.66361573],[ 4.64263715e-04 -2.00322220e-03  9.79115527e-01 -2.03291152e-01],[0.83015757 1.1542792  1.07479684],[6.66565651e-03 1.91747252e-04 8.94860027e-01 4.46295880e-01],3.403626283438168,0.1184186725841223,"(10, 30)",307053.87995910645,307029.7788963318,1538717.275764465,1538717.948719025,3.6315999031066895,0.2279736196685213,33080614696.326317,30342598590.557148,30344137308.505867,30342291560.77825,33080921750.206272,33082460467.48204,0.1727711628076468,36.86489987373352
1.853209660477471,20,30,35564616050.573265,31277377458.21265,31277681659.62049,35564920264.18437,31279220377.56921,35566458981.304924,-80.51580047607422,-80.94560241699219,0.5206000208854675,-0.4422999918460846,[-0.96540081 -1.53989132  0.61421531],[-0.0056535   0.00120613  0.98128686  0.19246378],[-0.04172906 -0.24124774  0.62870579],[ 0.00977076 -0.00407247  0.99934517  0.03459031],[0.89558074 1.10643867 1.08445981],[0.00744676 0.00588269 0.86507233 0.50155482],1.88654048438368,-0.0333308239062086,"(20, 30)",304213.6324310303,304201.3002052307,1538717.2131729126,1538717.948719025,1.8696999549865725,-0.0168405293971072,35564616050.49293,31277681659.46738,31279220377.4161,31277377458.16717,35564920264.12536,35566458981.33853,0.085141445752956,37.801350593566895
3.283270344037403,30,0,34645876707.697334,61096702.14651983,61451082.55260149,34579014701.76409,62989800.501319446,34580553428.42673,-84.92479705810547,-84.36170196533203,-5.986499786376953,5.513400077819824,[-0.94718929 -1.54276529  0.7045708 ],[0.05694215 0.01181971 0.97999591 0.19033022],[-0.02238702 -0.23377792  0.61671495],[0.06376552 0.00494253 0.99275945 0.10167221],[0.89126522 1.10886812 1.12970075],[-0.02871409 -0.04985274  0.84380963  0.53354963],3.2011416111050863,0.0821287329323166,"(30, 0)",-66862005.31787872,354380.11756309867,1538726.4779891968,1538717.9487179518,3.424999952316284,0.2238583412111978,34645876707.54423,61451082.54457131,62989800.49328926,61096702.42700821,34579014702.22635,34580553428.70434,0.2001562482716271,38.01346683502197
1.5641994164018729,21,31,35466856619.69308,36694127729.17223,36694431827.754616,35467160728.20069,36695970545.70333,35468699443.553085,-80.33460235595703,-80.22630310058594,1.6734999418258667,-1.4471999406814575,[-0.90103687 -1.54474159  0.83271112],[0.06248998 0.00573003 0.97822478 0.19783336],[ 0.01792656 -0.2224785   0.59723452],[0.05911098 0.02597244 0.98818325 0.13901008],[0.8588242  1.10056652 1.19632548],[-0.0240473  -0.05900694  0.82781694  0.55736712],1.59813698364971,-0.033937567247837,"(21, 31)",304108.88671875,304098.80809021,1538715.0065078735,1538717.94871521,1.5973999500274658,-0.000737033622244,35466856619.40318,36694431827.73649,36695970545.6852,36694127728.9284,35467160728.2899,35468699443.29641,0.066804269023004,38.17567801475525
1.417961145037172,31,21,36377242540.895645,35284403880.21922,35284708310.39821,36377546980.99503,35286247028.34693,36379085701.25836,-81.56340026855469,-82.1572036743164,-2.106600046157837,1.6930999755859375,[-0.79411192 -1.55415728  0.9745055 ],[0.04321829 0.00538918 0.9754805  0.21573123],[ 0.11658768 -0.19295682  0.57273328],[0.03019649 0.01451675 0.98691951 0.15769207],[0.77335598 1.06965393 1.26082082],[-0.01290762 -0.04491762  0.80899276  0.58595738],1.5198902455649816,-0.1019291005278095,"(31, 21)",304440.213722229,304429.55603790283,1538720.609222412,1538717.9487228394,1.518100023269653,-0.0017902222953285,36377242540.87752,35284708310.108315,35286247028.05704,35284403880.55228,36377546981.09124,36379085701.70046,0.1504742381104297,38.396857500076294
2.314069010894689,10,31,35101478670.76652,37405076840.00942,37405382596.98537,35101784442.8308,37406921314.93409,35103323158.997536,-81.61160278320312,-81.21109771728516,0.7692000269889832,-1.3782999515533447,[-0.4674485  -1.59812399  1.17562075],[0.02114507 0.00561204 0.94808311 0.31726141],[ 0.41998087 -0.07393574  0.58743746],[ 0.0163281  -0.00446007  0.99360837  0.1116042 ],[0.49972387 0.94804744 1.35056065],[-0.00112062 -0.021115    0.76382907  0.64507023],2.335506245200712,-0.0214372343060227,"(10, 31)",305772.14167785645,305756.96113586426,1538716.086364746,1538717.9487228394,2.330199956893921,-0.0053062883067909,35101478670.68524,37405382596.96724,37406921314.91596,37405076840.0061,35101784442.82692,35103323158.913284,0.1262642614364083,38.88497066497803
1.8793792775934512,20,31,37739335353.45783,38561237335.91123,38561541651.47252,37739639680.994514,38563080369.421234,37741178396.0802,-81.3821029663086,-81.92720031738281,1.781599998474121,-1.9854999780654907,[ 0.30863232 -1.77053993  1.33630507],[0.01625709 0.02363518 0.75381895 0.65645325],[1.28288014 0.23170385 0.54381177],[-0.03296005 -0.03385364  0.845437    0.53197863],[-0.19060861  0.5958617   1.41483278],[ 0.01461156 -0.00264819  0.64751589  0.76190705],1.9121075984739209,-0.0327283208804696,"(20, 31)",304327.752532959,304315.59244537354,1538715.0065078735,1538717.94871521,1.9093999862670896,-0.0027076122068312,37739335353.37749,38561541651.45439,38563080369.40311,38561237335.861946,37739639681.13002,37741178396.13653,0.1398934832915428,40.047128200531006
5.617007198914558,30,3,37367798486.54343,32450518.2799074,32755297.38745532,37300886892.58823,34294015.336173266,37302425609.07174,-82.10209655761719,-82.06490325927734,-1.677299976348877,1.9520000219345093,[ 0.73409733 -1.8130691   1.35352052],[0.00402834 0.02469139 0.66624932 0.74530878],[1.47312021 0.30545519 0.53613534],[-0.02036086 -0.04234567  0.77117457  0.63488639],[-0.58244142  0.36244322  1.43245539],[0.01652788 0.00195478 0.5724391  0.81977475],4.519526298985117,1.0974808999294412,"(30, 3)",-66911593.54968262,304778.81798377633,1538716.4150161743,1538717.948717948,5.723100185394287,1.2035738864091703,37367798486.39032,32755297.288161054,34294015.236879006,32450518.47017728,37300886892.84064,37302425609.25565,0.1612188529021749,40.73832726478577
2.283571888893676,30,20,37610791867.95368,37260097176.15838,37260401411.15015,37543879707.99887,37261940129.09886,37545418426.30626,-82.20189666748047,-81.97689819335938,-0.3910999894142151,0.6266999840736389,[ 0.87880176 -1.81096999  1.35490756],[0.00956028 0.02977249 0.64934588 0.75984957],[1.44700095 0.30053135 0.53442968],[-0.01101783 -0.01762219  0.74074912  0.67145935],[-0.7080524   0.27395384  1.44455309],[ 0.01456117 -0.00135981  0.55163087  0.83395746],2.2427035372363933,0.0408683516572829,"(30, 20)",-66912159.56467438,304234.7286911011,1538718.214767456,1538717.94871521,2.3840999603271484,0.1413964230907551,37610791867.80057,37260401411.06981,37261940129.01853,37260097176.34112,37543879708.23589,37545418426.45066,0.1614104862156012,40.980085134506226
3.2343284783198403,30,4,38134776459.29982,46024968.6702296,46330706.03804051,38067865809.10072,47869423.986758456,38069404532.61524,-84.36329650878906,-101.65390014648438,-3.860300064086914,3.827699899673462,[ 1.18810015 -1.76297449  1.37474075],[0.00793772 0.02181953 0.5919118  0.80566822],[1.35664379 0.26929068 0.53276023],[0.00103196 0.01190424 0.75023838 0.66105945],[-0.96600054  0.08351173  1.45354491],[ 0.01355391 -0.02204827  0.41013376  0.91165599],2.313542684258711,0.9207857940611291,"(30, 4)",-66910650.087013245,305736.8821364194,1538723.4418792725,1538717.9487179443,3.325999975204468,1.0124572909457572,38134776459.14671,46330705.942007214,47869423.89072516,46024969.0598708,38067865809.0597,38069404532.50158,0.1889082591381058,41.502360820770264
3.928628577401967,31,5,39747162645.06223,27334740.44158188,27640217.484529283,39747468150.28898,29178935.43324723,39749006878.1454,-87.79190063476562,-87.56520080566406,-6.6570000648498535,6.877799987792969,[ 1.34102452 -1.72556439  1.38400469],[-1.09939816e-04  5.83523057e-03  5.52644399e-01  8.33396138e-01],[1.3403127  0.26877736 0.54043322],[0.00351113 0.01572377 0.71674796 0.69714529],[-1.0764236  -0.00856978  1.45377895],[-0.00460179  0.00754776  0.32749253  0.94481076],3.9410344702104174,-0.0124058928084505,"(31, 5)",305505.4337005615,305476.1524689496,1538728.246444702,1538717.948717948,4.081399917602539,0.1403654473921216,39747162645.044106,27640217.15995593,29178935.10867388,27334741.00748698,39747468150.477806,39749006878.72425,0.1875503591628191,41.77155351638794
2.6948621238598998,11,30,40533257428.77597,35778828721.35052,35779133326.287056,40533562051.49439,35780672044.23577,40535100768.424194,-82.30149841308594,-81.28089904785156,0.3864000141620636,-0.6575000286102295,[ 1.56647746 -1.65472029  1.3944396 ],[-0.01875284 -0.01960889  0.49488789  0.86853295],[1.36522325 0.32377498 0.55038921],[ 0.01325284 -0.00796311  0.51512585  0.85697429],[-1.16896942 -0.12759841  1.45559436],[0.00452347 0.02577062 0.21331332 0.97663245],2.740037807430192,-0.0451756835702927,"(11, 30)",304622.802734375,304604.4921875,1538717.0253677368,1538717.94871521,2.771199941635132,0.0311621342049397,40533257428.69794,35779133326.13395,35780672044.082664,35778828721.64176,40533562051.50067,40535100768.52604,0.1459955257096651,42.313395500183105
3.09813084575984,31,11,40481363670.70325,39454485116.54291,39454789335.82728,40481667911.19492,39456328053.77599,40483206631.83745,-85.90570068359375,-85.13030242919922,-1.799299955368042,2.134500026702881,[ 1.60011576 -1.62984151  1.38734573],[-0.00829471 -0.02033879  0.48986483  0.87152147],[1.37819182 0.33875506 0.55036411],[ 0.01155548 -0.00760266  0.42459137  0.90527711],[-1.14921612 -0.14436301  1.45799146],[0.01290537 0.00208994 0.17301892 0.98483161],3.1729644227913187,-0.0748335770314785,"(31, 11)",304240.8009033203,304218.8595504761,1538720.7187728882,1538717.94871521,3.2058000564575195,0.0328356336662007,40481363670.68512,39454789335.749245,39456328053.69796,39454485116.889694,40481667911.48602,40483206632.2048,0.1971676288216501,42.55495095252991
3.691318025966893,31,10,40625924271.66478,37246859404.53299,37247167044.1639,40626231936.15064,37248705762.11263,40627770655.20839,-84.90589904785156,-85.1417007446289,-1.298200011253357,1.073799967765808,[ 1.60284423 -1.61385055  1.38197153],[ 0.00152141 -0.01223766  0.50212252  0.86470797],[1.38710447 0.34160832 0.55275274],[ 0.01125783 -0.00434794  0.34110777  0.93994363],[-1.12992084 -0.14888271  1.46617977],[-0.00509855  0.01271363  0.14331179  0.98956622],3.4853048761416945,0.2060131498251984,"(31, 10)",307664.794921875,307639.1758041382,1538719.1381225586,1538717.9487228394,3.803400039672852,0.3180951635311575,40625924271.64665,37247167044.08263,37248705762.03135,37246859404.90682,40626231936.44157,40627770655.5797,0.199131311743837,42.72809314727783
4.420659124106819,31,1,40691704367.81863,28572441.442275822,28876443.20063592,40692008400.70378,30415161.149353866,40693547126.88502,-94.9185028076172,-95.32520294189452,-5.392300128936768,5.401599884033203,[ 1.59562123 -1.60257234  1.37703543],[-0.02462929 -0.01305078  0.51860073  0.8545543 ],[1.3913015  0.34108029 0.5511434 ],[ 0.00582785 -0.00655443  0.28612746  0.95814808],[-1.11186943 -0.14689745  1.4659721 ],[0.0105896  0.00484676 0.12009848 0.99268707],4.480106221795647,-0.0594470976888281,"(31, 1)",304032.7649230957,304001.7308944315,1538726.2588882446,1538717.948717948,4.404399871826172,-0.075706349969475,40691704367.8005,28876443.12149439,30415161.070212334,28572441.39059996,40692008400.56542,40693547126.82431,0.1862482875503078,42.85066795349121
6.08663586420347,31,2,40957698101.79298,57636858.48817043,57940665.96441997,40958001952.335686,59479383.91313792,40959540682.6861,-88.53230285644531,-89.67980194091797,-9.652199745178224,9.37559986114502,[ 1.54115023 -1.55264104  1.2793428 ],[-0.05840953 -0.01168273  0.53848371  0.84052743],[1.36836957 0.37771601 0.60273312],[-0.05997937 -0.04304134  0.18535083  0.97989406],[-1.05071217 -0.18147565  1.39118345],[0.08716049 0.03941914 0.07656717 0.99245002],5.005488571882852,1.081147292320618,"(31, 2)",303850.6297607422,303807.1695963517,1538730.4374465942,1538717.9487179518,6.14300012588501,1.137511554002158,40957698101.77485,57940665.877904646,59479383.8266226,57636858.70830829,40958001952.40461,40959540682.84206,0.1843670709820476,43.12749242782593
2.5279516570185514,30,11,42244579904.81255,42495507450.045456,42495867460.82721,42177723522.38377,42497406178.775925,42179262241.08536,-81.16940307617188,-81.48030090332031,-0.4144000113010406,0.1974000036716461,[ 0.17743054 -0.25908553  0.95204395],[ 0.00449341 -0.00136627  0.10305284  0.9946621 ],[0.20699136 1.80595775 0.77925004],[ 0.01314819 -0.00523909  0.01819579  0.99973373],[-0.0657886  -1.82725667  1.09213044],[ 9.00040562e-05 -2.78802177e-03 -3.37787596e-01  9.41217944e-01],1.937492315890139,0.5904593411284125,"(30, 11)",-66856382.13329315,360010.7202758789,1538718.6060256958,1538717.94871521,2.584700107574463,0.647207791684324,42244579904.65944,42495867460.749176,42497406178.69789,42495507450.0289,42177723522.52615,42179262241.13217,0.1211955998710163,45.619569063186646
1.5940408337544394,11,31,44078374287.75024,44365878611.96761,44366183510.44675,44078679196.23385,44367722228.39546,44080217910.98795,-95.5177993774414,-95.58039855957033,1.7247999906539917,-2.1791999340057373,[ 0.0635562  -0.09187365  0.95515634],[0.03478841 0.0154398  0.04492054 0.9982652 ],[0.0879554  1.92745496 0.78200442],[-5.01068648e-06  8.33743547e-03  2.76140281e-02  9.99583753e-01],[ 0.00231412 -1.9798406   1.08706118],[-0.0194338  -0.0220636  -0.3607635   0.93219359],1.8376512881162752,-0.2436104543618358,"(11, 31)",304908.49421691895,304898.6033935547,1538714.6778640747,1538717.94871521,1.579200029373169,-0.2584512587431062,44078374287.67221,44366183510.42862,44367722228.377335,44365878611.825226,44078679196.16643,44080217910.84429,0.1865814350149577,45.87218475341797
3.3151610658782413,31,3,43659416346.98522,5015217.901631291,5321307.002839934,43659722459.15086,6860024.951557883,43661261181.83215,-85.55950164794922,-88.9092025756836,-3.6907999515533447,3.123600006103516,[ 0.05883947 -0.08518408  0.9552283 ],[0.0360235  0.01586975 0.04394222 0.99825802],[0.0835165  1.93184387 0.78210079],[-0.00278976  0.00857421  0.02825443  0.99955986],[ 0.00493627 -1.98567882  1.08692389],[-0.02036997 -0.02286687 -0.36221947  0.93158945],3.1319207314330275,0.1832403344452138,"(31, 3)",306112.29529571533,306088.616786859,1538722.7845840454,1538717.948717949,3.404099941253662,0.2721792098206346,43659416346.96709,5321306.903545673,6860024.852263622,5015218.286758814,43659722459.26239,43661261182.046974,0.1904274541056621,45.88327074050903
4.334379699667565,30,21,44243601475.32532,44495778250.93508,44496087412.9621,44176694256.07039,44497626130.91081,44178232974.26757,-91.0990982055664,-89.42019653320312,-0.7357000112533569,0.6769999861717224,[-0.02482009  0.07716084  0.96983523],[ 1.10044131e-02 -2.06106608e-04 -3.79185810e-01  9.25252205e-01],[0.02048354 1.97495534 0.79399187],[-0.02117593 -0.0119279   0.04611721  0.99863947],[ 0.0070491  -2.01402526  1.11006336],[ 0.00438964  0.00111943 -0.56050172  0.82814024],4.374160137457949,-0.0397804377903838,"(30, 21)",-66907218.84703064,309161.3926010132,1538718.371269226,1538717.94871521,4.485300064086914,0.1111399266289652,44243601475.17221,44496087412.6722,44497626130.62092,44495778251.2796,44176694256.32518,44178232974.69645,0.1834639716444486,47.626335859298706
4.649136849850034,30,1,45212573294.23555,46614592.0118821,46921290.95704617,45145663615.21895,48460008.905764125,45147202339.53748,-84.3134994506836,-85.95469665527344,-4.163899898529053,4.098700046539307,[ 0.23096273 -0.11213023  1.20589998],[ 0.02950552  0.0301731  -0.46118347  0.88630058],[0.17791269 1.76632808 0.97301082],[-0.00992163  0.02972065 -0.12468319  0.99170111],[-0.20172207 -1.7594947   0.76822038],[-0.00724986 -0.00994734 -0.58371414  0.8118659 ],4.2566382399286296,0.3924986099214047,"(30, 1)",-66909678.42297363,306698.49884815514,1538724.2243804932,1538717.9487179518,4.807700157165527,0.5510619172368978,45212573294.08244,46921290.877904646,48460008.8266226,46614592.37905649,45145663615.65947,45147202339.88385,0.1990090609589205,48.59319615364075
2.9535936449691764,31,20,46500270713.972336,44938972689.98363,44939357741.278175,46500655785.65042,44940896459.22689,46502194506.290016,-83.54319763183594,-82.9032974243164,-1.680999994277954,1.943600058555603,[ 0.29402198 -0.16577061  1.22863199],[ 0.03292165  0.02782706 -0.45670886  0.88857078],[0.23440257 1.69649531 0.99502063],[-0.00104232  0.01885734 -0.12635905  0.99180452],[-0.24947946 -1.69134629  0.72942868],[-0.00730461 -0.01335277 -0.58655841  0.80976387],3.079301627950316,-0.1257079829811389,"(31, 20)",385071.89628601074,385050.8782806397,1538720.7187728882,1538717.94871521,3.0457000732421875,-0.0336015547081278,46500270713.95421,44939357741.19784,44940896459.14655,44938972690.31956,46500655785.850494,46502194506.56927,0.1928914422168382,48.72010064125061
5.898192374044677,31,0,48122450449.549225,26391659.18778647,26697685.11670406,48122756517.10382,28236403.06542201,48124295246.44296,-83.61620330810547,-84.46700286865234,-7.617199897766113,7.51200008392334,[ 1.16749415 -0.94442217  1.34169603],[ 0.00971759  0.00810705 -0.60969985  0.79252865],[1.01484777 0.77179934 1.09205293],[-0.00525103  0.00870421 -0.35728631  0.93393885],[-0.86575426 -0.66686169  0.49702038],[-0.00121858 -0.00758801 -0.30235566  0.95316413],5.881509410584006,0.0166829634606706,"(31, 0)",306067.8648300171,306025.6723257229,1538729.3262939453,1538717.948717948,5.983500003814697,0.101990593230691,48122450449.5311,26697685.10867388,28236403.057391822,26391659.436348155,48122756517.39593,48124295246.72222,0.1998360086103121,50.389819383621216
2.404006425955284,31,4,48401086475.19024,27482022.284308027,27786018.538040508,48401390489.05005,29324736.48675846,48402929214.91244,-80.73380279541016,-80.2594985961914,-5.333600044250488,5.166900157928467,[ 1.31099846 -1.09595193  1.34714739],[ 0.01502285  0.00203704 -0.61538753  0.78807858],[1.15519024 0.59985807 1.10396184],[-0.00210943  0.00736254 -0.38230292  0.92400497],[-0.95527321 -0.45369959  0.49066828],[ 0.00816818 -0.02655114 -0.2728644   0.96164624],2.474487854267306,-0.0704814283120223,"(31, 4)",304013.62492370605,303996.237730369,1538725.9615402222,1538717.9487179518,2.3682000637054443,-0.1062877905618617,48401086475.17211,27786018.44200721,29324736.39072516,27482022.20427684,48401390488.79704,48402929214.758575,0.0735367127467278,50.68820309638977
4.83263708387665,30,5,47405292012.18422,23438136.839351,23742372.93324723,47338379871.84026,25281090.88196518,47339918597.724434,-87.1415023803711,-88.10569763183594,-5.873799800872803,5.245200157165527,[ 1.38004427 -1.17176895  1.34843653],[ 0.01613883  0.00792079 -0.61920231  0.78502524],[1.22754484 0.51235516 1.11163706],[-1.05572113e-02  6.23869415e-04 -3.94143631e-01  9.18987810e-01],[-1.00211267 -0.3459122   0.48388099],[ 0.01165808 -0.01868286 -0.23920372  0.97071673],4.833756992799888,-0.001119908923238,"(30, 5)",-66912139.86128235,304235.1668920256,1538726.102394104,1538717.948717948,5.037399768829346,0.2036427760294579,47405292012.03111,23742372.60867388,25281090.557391822,23438137.44178185,47338379872.16983,47339918598.272224,0.1878165862206955,50.83836889266968
2.4862054254502577,21,30,48332155698.21842,44651943235.84103,44652281723.72274,48332494202.61597,44653820441.67146,48334032920.22233,-85.21849822998047,-84.76419830322266,0.3770999908447265,-0.3734000027179718,[ 1.5337662  -1.36258834  1.3491794 ],[ 0.01468472 -0.0107426  -0.6456389   0.76342496],[1.37179759 0.33412743 1.12496609],[-0.02248938 -0.03976664 -0.4506172   0.89154664],[-1.13148639 -0.13266373  0.48352792],[ 3.99430068e-02  3.79182761e-04 -1.54538990e-01  9.87177782e-01],2.6961769921543293,-0.2099715667040715,"(21, 30)",338505.3272705078,338487.2671279907,1538717.4322662354,1538717.9487228394,2.723299980163574,0.0271229880092449,48332155697.92853,44652281723.56963,44653820441.51836,44651943236.302505,48332494203.2558,48334032920.68807,0.1992558655663659,51.19880247116089
4.944578699215554,30,2,48005274792.63292,48118022.90289515,48423855.06698407,47938364250.08602,49962573.01570202,47939902980.85864,-83.29080200195312,-83.91020202636719,-8.232799530029297,8.582099914550781,[ 1.61584534 -1.48026256  1.34601476],[-2.90989575e-04 -3.50749867e-02 -6.76057505e-01  7.35997088e-01],[1.42687288 0.25900563 1.12749659],[-0.02332148 -0.04353796 -0.4962181   0.86679092],[-1.19580975 -0.04734957  0.4874671 ],[ 0.03661045  0.02277076 -0.07436791  0.99629681],4.9669238527439,-0.022345153528346,"(30, 2)",-66910541.945236206,305831.7526792884,1538730.687850952,1538717.9487179518,5.098899841308594,0.1319759885646938,48005274792.47981,48423854.98046875,49962572.9291867,48118023.22778946,47938364250.53458,47939902981.22243,0.1973348865390507,51.43876934051514
3.1278150574363948,10,30,47751764808.58674,45080654561.362495,45080963174.04324,47752073442.08742,45082501891.99196,47753612159.77255,-81.46080017089844,-82.41120147705078,-0.462799996137619,0.3668999969959259,[ 1.67200473 -1.57244251  1.3458285 ],[-0.00204366 -0.05820726 -0.72797284  0.68312668],[1.44595114 0.22426797 1.12684518],[-0.02017205 -0.03359233 -0.53520214  0.84381425],[-1.22921467e+00 -3.82146666e-04  4.92889354e-01],[ 0.03538331  0.02244787 -0.03083639  0.99864477],3.108622680758976,0.0191923766774189,"(10, 30)",308633.79845428467,308612.3891983032,1538717.7765655518,1538717.94871521,3.2132999897003174,0.1046773089413415,47751764808.50546,45080963173.89014,45082501891.83885,45080654561.50094,47752073442.30392,47753612160.08048,0.1533745812312192,51.68115186691284
2.3119301847135296,20,30,50067544047.3678,45847528638.52613,45847834151.60733,50067849575.59465,45849372869.556046,50069388292.12049,-80.6780014038086,-79.86109924316406,0.6043999791145325,-1.312199950218201,[ 1.69476754 -1.61730154  1.34493158],[-0.0092369  -0.01398488 -0.85789854  0.51354224],[1.38842903 0.26798876 1.11936769],[-0.01469401  0.00873573 -0.64058596  0.76769516],[-1.22363192 -0.02936833  0.48240972],[ 0.00988087 -0.00235499  0.09084453  0.99580977],2.40350972045408,-0.0915795357405504,"(20, 30)",305528.1106033325,305512.9457168579,1538716.618461609,1538717.94871521,2.312000036239624,-0.091509684214456,50067544047.28746,45847834151.45422,45849372869.40294,45847528638.50851,50067849575.39806,50069388292.016525,0.066249598940758,52.50782871246338
5.787995211527652,30,0,49261238590.709816,23192067.66249772,23498790.88593483,49194328944.2166,25037508.83465278,49195867671.771286,-84.10489654541016,-85.56159973144531,-6.81820011138916,6.21750020980835,[ 1.6852592  -1.59301665  1.34417362],[ 1.30887512e-02 -6.48655793e-04  8.77310098e-01 -4.79742577e-01],[1.38232398 0.28858252 1.12153379],[-0.01079939  0.00918066 -0.67977459  0.73328122],[-1.21104724 -0.04342362  0.48387357],[ 7.45606191e-04 -4.30373457e-03  1.38046891e-01  9.90414441e-01],5.778778717866039,0.0092164936616132,"(30, 0)",-66909645.88654328,306722.9442107342,1538727.3700408936,1538717.9487179518,5.926199913024902,0.1474211951588637,49261238590.55671,23498790.87790465,25037508.8266226,23192067.933693912,49194328944.670166,49195867672.04021,0.1998711209626663,52.70745062828064
2.953828182882129,21,31,50003033118.09017,51364761645.88728,51365067100.19017,50003338591.629776,51366605818.13889,50004877307.18562,-82.63580322265625,-82.71179962158203,1.3420000076293943,-1.659600019454956,[ 1.67356669 -1.57647136  1.33534547],[-0.03448364  0.01202402  0.89103682 -0.45243789],[1.3839061  0.30426896 1.1218318 ],[-0.00351289  0.0077938  -0.71041868  0.70372013],[-1.19771505 -0.04612331  0.48771318],[-0.00865768  0.01195573  0.17405669  0.98462206],3.035045936668177,-0.0812177537860483,"(21, 31)",305474.3527145386,305454.1172103882,1538715.2099609375,1538717.9487228394,3.1136999130249023,0.0786539763567248,50003033117.80028,51365067100.17204,51366605818.120766,51364761646.05483,50003338592.15299,50004877307.36295,0.1817233697000267,52.86706614494324
3.1860479960117702,31,21,50816029888.651726,49924815840.17239,49925123198.21838,50816337268.38082,49926661916.1671,50817875988.440704,-87.89640045166016,-86.43669891357422,-1.9789999723434448,1.7192000150680542,[ 1.63544115 -1.55709709  1.18974531],[-0.05464154  0.02799945  0.89614797 -0.43948716],[1.36500567 0.31180048 1.0231662 ],[ 0.08082601 -0.01702921 -0.73631551  0.67157771],[-1.15189273 -0.01688107  0.57733636],[-0.02058673  0.06267613  0.22244633  0.97270921],2.962345485047708,0.2237025109640629,"(31, 21)",307379.99549102783,307357.2403411865,1538720.405769348,1538717.94871521,3.3362998962402344,0.373954411192527,50816029888.6336,49925123197.92849,49926661915.877205,49924815840.68815,50816337268.62909,50817875989.03486,0.1896477647634022,53.10292363166809
3.447876134944668,10,31,49472637516.92003,51843468127.28737,51843772516.85683,49472941929.13015,51845311234.80554,49474480645.21864,-83.21759796142578,-82.9386978149414,1.0849000215530396,-1.0598000288009644,[ 1.50976644 -1.54404013  1.00834545],[-0.01632126  0.02312247  0.90496919 -0.42453444],[1.25828061 0.27295133 0.87283106],[ 0.04327227 -0.01604609 -0.76733985  0.63957685],[-1.0272612   0.08319389  0.68882359],[0.00439909 0.03071355 0.25409864 0.96668041],3.04698780728578,0.4008883276588881,"(10, 31)",304412.5757446289,304389.3197860718,1538716.0081176758,1538717.94871521,3.542399883270264,0.4954120759844844,49472637516.83875,51843772516.8387,51845311234.787415,51843468127.51891,49472941929.4145,49474480645.422615,0.1906653584383471,53.401273250579834
1.6689456618830194,20,31,51386366643.521614,52342726636.10804,52343030906.27989,51386670924.1904,52344569624.22861,51388209638.90049,-81.43800354003906,-82.98410034179688,1.8859000205993648,-1.6065000295639038,[ 1.21873836 -1.52838869  0.827348  ],[-0.02219038  0.01086473  0.92793867 -0.37191303],[0.96376147 0.17459383 0.71270812],[ 0.02871379 -0.01010831 -0.78772936  0.61526885],[-0.74009801  0.30186293  0.80608499],[0.01484488 0.01045677 0.27593253 0.96100543],1.7481473590663044,-0.0792016971832849,"(20, 31)",304281.03715515137,304270.1916809082,1538714.6309127808,1538717.94871521,1.7235000133514404,-0.0246473457148639,51386366643.44128,52343030906.261765,52344569624.21048,52342726636.07008,51386670924.47843,51388209639.109344,0.1637036934772804,53.90265226364136
