my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
20,30,11,43372644222.26091,43373004235.1244,43374542952.96565,-87.97419738769531,-83.18720245361328,-82.73139953613281,-0.7767000198364258,0.1274999976158142,0.034400001168251,-81.16940307617188,-81.48030090332031,-0.4144000113010406,0.1974000036716461,43372644222.50546,43373004235.4324,43374542953.22462,0.2000075642965569,45.67795753479004,42244579904.81255,42495507450.045456,42495867460.82721,42177723522.38377,42497406178.775925,42179262241.08536,2.5279516570185514,0.5904593411284125,42244579904.65944,42495507450.0289,42495867460.749176,42177723522.52615,42497406178.69789,42179262241.13217,2.584700107574463,0.647207791684324,1.937492315890139,45.619569063186646
21,30,11,42832839405.813286,42833199420.73216,42834738136.51717,-95.46630096435548,-83.03589630126953,-87.59860229492188,-0.72079998254776,0.1451999992132187,0.1572999954223632,-81.16940307617188,-81.48030090332031,-0.4144000113010406,0.1974000036716461,42832839406.017845,42833199421.29228,42834738137.05,0.1931652417320872,45.70586562156677,42244579904.81255,42495507450.045456,42495867460.82721,42177723522.38377,42497406178.775925,42179262241.08536,2.5279516570185514,0.5904593411284125,42244579904.65944,42495507450.0289,42495867460.749176,42177723522.52615,42497406178.69789,42179262241.13217,2.584700107574463,0.647207791684324,1.937492315890139,45.619569063186646
10,30,11,43100845921.49584,43101205937.24765,43102744656.04298,-85.26319885253906,-81.39009857177734,-81.77970123291016,0.0939999967813491,0.6807000041007996,0.7590000033378601,-81.16940307617188,-81.48030090332031,-0.4144000113010406,0.1974000036716461,43100845921.86507,43101205937.28036,43102744656.15243,0.1766199973137528,45.757771492004395,42244579904.81255,42495507450.045456,42495867460.82721,42177723522.38377,42497406178.775925,42179262241.08536,2.5279516570185514,0.5904593411284125,42244579904.65944,42495507450.0289,42495867460.749176,42177723522.52615,42497406178.69789,42179262241.13217,2.584700107574463,0.647207791684324,1.937492315890139,45.619569063186646
31,30,11,42917444260.55841,42917804284.57999,42919343005.19862,-80.97209930419922,-87.96869659423828,-87.02120208740234,1.1864999532699585,1.7777999639511108,1.9557000398635864,-81.16940307617188,-81.48030090332031,-0.4144000113010406,0.1974000036716461,42917444260.42552,42917804284.74568,42919343005.41751,0.2001386334626467,45.834264039993286,42244579904.81255,42495507450.045456,42495867460.82721,42177723522.38377,42497406178.775925,42179262241.08536,2.5279516570185514,0.5904593411284125,42244579904.65944,42495507450.0289,42495867460.749176,42177723522.52615,42497406178.69789,42179262241.13217,2.584700107574463,0.647207791684324,1.937492315890139,45.619569063186646
20,11,31,43611182866.11965,43611487774.80099,43613026489.38606,-80.98999786376953,-84.7468032836914,-85.71389770507812,-0.1172999963164329,-2.9410998821258545,-1.875599980354309,-95.5177993774414,-95.58039855957033,1.7247999906539917,-2.1791999340057373,43611182866.069534,43611487775.1741,43613026489.74241,0.1943005527227505,45.836777687072754,44078374287.75024,44365878611.96761,44366183510.44675,44078679196.23385,44367722228.39546,44080217910.98795,1.5940408337544394,-0.2436104543618358,44078374287.67221,44365878611.825226,44366183510.42862,44078679196.16643,44367722228.377335,44080217910.84429,1.579200029373169,-0.2584512587431062,1.8376512881162752,45.87218475341797
30,11,31,43222499159.957886,43222804057.67812,43224342773.295135,-92.76920318603516,-79.0656967163086,-81.63529968261719,0.3650000095367431,-2.088900089263916,-1.220900058746338,-95.5177993774414,-95.58039855957033,1.7247999906539917,-2.1791999340057373,43222499160.061806,43222804057.77315,43224342773.468254,0.1483004584892562,45.868043422698975,44078374287.75024,44365878611.96761,44366183510.44675,44078679196.23385,44367722228.39546,44080217910.98795,1.5940408337544394,-0.2436104543618358,44078374287.67221,44365878611.825226,44366183510.42862,44078679196.16643,44367722228.377335,44080217910.84429,1.579200029373169,-0.2584512587431062,1.8376512881162752,45.87218475341797
21,11,31,43071378072.03666,43071682980.93443,43073221695.75068,-85.98580169677734,-92.93180084228516,-95.86280059814452,0.0408999994397163,-1.8980000019073489,-2.0339999198913574,-95.5177993774414,-95.58039855957033,1.7247999906539917,-2.1791999340057373,43071378072.65008,43071682981.206894,43073221695.94735,0.1837850332171314,45.97354698181152,44078374287.75024,44365878611.96761,44366183510.44675,44078679196.23385,44367722228.39546,44080217910.98795,1.5940408337544394,-0.2436104543618358,44078374287.67221,44365878611.825226,44366183510.42862,44078679196.16643,44367722228.377335,44080217910.84429,1.579200029373169,-0.2584512587431062,1.8376512881162752,45.87218475341797
11,31,3,43237479029.45696,43237785138.962975,43239323859.09992,-93.33889770507812,-87.6677017211914,-88.97989654541016,-1.9817999601364136,1.2228000164031982,1.3867000341415403,-85.55950164794922,-88.9092025756836,-3.6907999515533447,3.123600006103516,43237479029.44657,43237785139.22221,43239323859.28368,0.1839627823164966,45.99449896812439,43659416346.98522,5015217.901631291,5321307.002839934,43659722459.15086,6860024.951557883,43661261181.83215,3.3151610658782413,0.1832403344452138,43659416346.96709,5015218.286758814,5321306.903545673,43659722459.26239,6860024.852263622,43661261182.046974,3.404099941253662,0.2721792098206346,3.1319207314330275,45.88327074050903
10,11,31,43339384690.99184,43339689597.78288,43341228313.46396,-81.76740264892578,-81.591796875,-82.72480010986328,0.5299000144004822,-1.5356999635696411,-1.041200041770935,-95.5177993774414,-95.58039855957033,1.7247999906539917,-2.1791999340057373,43339384691.09896,43339689597.856026,43341228313.72329,0.1575561809827216,46.1116247177124,44078374287.75024,44365878611.96761,44366183510.44675,44078679196.23385,44367722228.39546,44080217910.98795,1.5940408337544394,-0.2436104543618358,44078374287.67221,44365878611.825226,44366183510.42862,44078679196.16643,44367722228.377335,44080217910.84429,1.579200029373169,-0.2584512587431062,1.8376512881162752,45.87218475341797
21,30,1,45733615392.817696,45733922108.12703,45735460832.1296,-95.63330078125,-95.7519989013672,-94.8915023803711,-0.2775000035762787,4.27839994430542,4.0055999755859375,-84.3134994506836,-85.95469665527344,-4.163899898529053,4.098700046539307,45733615393.01885,45733922108.32584,45735460832.34678,0.1864745051477354,48.66226840019226,45212573294.23555,46614592.0118821,46921290.95704617,45145663615.21895,48460008.905764125,45147202339.53748,4.649136849850034,0.3924986099214047,45212573294.08244,46614592.37905649,46921290.877904646,45145663615.65947,48460008.8266226,45147202339.88385,4.807700157165527,0.5510619172368978,4.2566382399286296,48.59319615364075
