my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
20,10,21,2259126995.360844,2259433443.667697,2260972167.455202,-89.7479019165039,-80.75800323486328,-81.29810333251953,1.2265000343322754,3.936700105667114,3.73550009727478,-95.46630096435548,-93.4792022705078,-2.575999975204468,2.0768001079559326,2259126995.5053096,2259433443.572217,2260972167.46795,0.1766243586627097,3.5780651569366455,105282629.10020377,442278116.0470647,442584560.3985701,105589092.27696311,444123278.3472881,107127813.7161708,2.7168190511093653,0.2432521028964283,105282629.01893029,442278116.2516276,442584560.1086739,105589092.2663762,444123278.0573918,107127813.97110376,2.7934999465942383,0.3199329983813013,2.473566948212937,3.3563740253448486
30,11,1,2295083856.2974386,2295388445.7895765,2296927164.295282,-93.64440155029295,-80.87989807128906,-80.75039672851562,-1.0384000539779663,0.9052000045776368,0.7562000155448914,-82.14240264892578,-82.34629821777344,-1.7005000114440918,1.007599949836731,2295083856.3733234,2295388445.810173,2296927164.290992,0.1755063390305782,3.6608357429504395,2344355457.6226025,13307754.579947904,13612324.61089233,2344660052.538033,15151042.559610276,2346198772.5354915,3.668203851880105,-0.0211940208332355,2344355457.5445724,13307754.751352165,13612324.531750802,2344660052.7406363,15151042.48046875,2346198772.7395096,3.7476999759674072,0.0583021032540664,3.6893978727133407,3.5079853534698486
10,11,1,2277508520.506376,2277813113.172079,2279351833.748256,-80.7677001953125,-80.04229736328125,-80.57589721679688,0.3901999890804291,1.9622000455856323,1.6297999620437622,-82.14240264892578,-82.34629821777344,-1.7005000114440918,1.007599949836731,2277508520.4139137,2277813112.9807706,2279351833.6212955,0.0719598772812946,3.7753615379333496,2344355457.6226025,13307754.579947904,13612324.61089233,2344660052.538033,15151042.559610276,2346198772.5354915,3.668203851880105,-0.0211940208332355,2344355457.5445724,13307754.751352165,13612324.531750802,2344660052.7406363,15151042.48046875,2346198772.7395096,3.7476999759674072,0.0583021032540664,3.6893978727133407,3.5079853534698486
31,11,20,2238636572.505459,2238942604.1078105,2240481318.960518,-85.04119873046875,-84.63030242919922,-86.18180084228516,-0.1471000015735626,-1.4249000549316406,-1.6241999864578247,-80.93620300292969,-80.20880126953125,1.559000015258789,-1.469599962234497,2238636572.797728,2238942604.4014187,2240481319.2201285,0.1983212607510847,3.9248735904693604,2623348598.648243,274063693.3920933,274369712.43260133,2623654629.9179564,275908430.3813193,2625193345.06238,1.9161364399976235,0.0160359137821648,2623348598.570213,274063693.3312049,274369712.3522636,2623654629.7357025,275908430.3009816,2625193344.883064,1.9033000469207764,0.0031995207053177,1.9001005262154589,3.8047850131988525
21,11,20,2691846993.067061,2692153011.388995,2693691723.328871,-85.72039794921875,-79.88079833984375,-81.49590301513672,-2.451200008392334,-4.089399814605713,-3.837899923324585,-80.93620300292969,-80.20880126953125,1.559000015258789,-1.469599962234497,2691846993.689904,2692153011.45896,2693691723.648463,0.1454904814681044,4.034626483917236,2623348598.648243,274063693.3920933,274369712.43260133,2623654629.9179564,275908430.3813193,2625193345.06238,1.9161364399976235,0.0160359137821648,2623348598.570213,274063693.3312049,274369712.3522636,2623654629.7357025,275908430.3009816,2625193344.883064,1.9033000469207764,0.0031995207053177,1.9001005262154589,3.8047850131988525
11,10,3,2628173138.5791693,2628478131.93973,2630016848.180408,-80.96769714355469,-79.58989715576172,-80.99759674072266,0.0939999967813491,-1.7060999870300293,-1.141800045967102,-82.45140075683594,-81.7260971069336,0.8148999810218811,-0.4880000054836273,2628173138.521635,2628478131.760818,2630016848.128882,0.0725943089504389,4.057291746139526,679266755.7027677,61647329.13793521,61952292.57976301,679571750.6863744,63491010.52848096,681110467.2819035,4.766764774017412,0.1483204115243372,679266755.6214943,61647329.38326322,61952292.48046875,679571750.7856319,63491010.4291867,681110467.4040965,4.844699859619141,0.2262554971260657,4.618444362493075,3.926687240600586
31,10,5,3493681211.7560544,3493985602.065135,3495524324.3886933,-80.05760192871094,-84.3009033203125,-86.04740142822266,-0.5782999992370605,2.8405001163482666,3.009999990463257,-87.95230102539062,-87.99250030517578,-3.00629997253418,2.870300054550171,3493681211.48525,3493985602.3543906,3495524324.65382,0.182732837024249,5.231857776641846,1862270433.5873845,3682919.255659992,3987276.779401076,1862574826.2433188,5525994.728119025,1864113548.4521945,5.138330720684442,0.0353114127653206,1862270433.506111,3682919.81232472,3987276.454827725,1862574826.4880068,5525994.403545673,1864113549.0065365,5.309999942779541,0.2069806348604199,5.103019307919121,5.109699010848999
30,20,11,4230474454.1049447,4230780429.921246,4232319146.235267,-90.93009948730467,-93.03589630126952,-93.30139923095705,-2.9261999130249023,-1.3243000507354736,-0.8959000110626221,-80.01329803466797,-80.77780151367188,-1.4398000240325928,1.37090003490448,4230474454.2831006,4230780430.016148,4232319146.321612,0.1840295861024137,5.562471628189087,3745308959.227472,2532121180.6324506,2532427156.340551,3745614948.728308,2533965874.289269,3747153668.964869,1.9986857137896328,0.0986244219819363,3745308959.147134,2532121180.4355726,2532427156.262521,3745614948.636567,2533965874.211239,3747153668.870191,1.979200005531311,0.0791387137236141,1.900061291807697,5.4557671546936035
21,20,11,4281026427.16996,4281332414.9126673,4282871129.338213,-81.6416015625,-84.82830047607422,-85.61949920654297,-4.013999938964844,-1.945500016212464,-2.0013999938964844,-80.01329803466797,-80.77780151367188,-1.4398000240325928,1.37090003490448,4281026427.5184016,4281332415.552381,4282871129.96419,0.1979920617002279,5.579249143600464,3745308959.227472,2532121180.6324506,2532427156.340551,3745614948.728308,2533965874.289269,3747153668.964869,1.9986857137896328,0.0986244219819363,3745308959.147134,2532121180.4355726,2532427156.262521,3745614948.636567,2533965874.211239,3747153668.870191,1.979200005531311,0.0791387137236141,1.900061291807697,5.4557671546936035
10,20,11,4212901176.7831626,4213207153.2308254,4214745871.434175,-87.79019927978516,-80.02469635009766,-80.7969970703125,-1.89520001411438,1.202299952507019,0.397599995136261,-80.01329803466797,-80.77780151367188,-1.4398000240325928,1.37090003490448,4212901177.039511,4213207153.038609,4214745871.347278,0.1467580090357363,5.726024150848389,3745308959.227472,2532121180.6324506,2532427156.340551,3745614948.728308,2533965874.289269,3747153668.964869,1.9986857137896328,0.0986244219819363,3745308959.147134,2532121180.4355726,2532427156.262521,3745614948.636567,2533965874.211239,3747153668.870191,1.979200005531311,0.0791387137236141,1.900061291807697,5.4557671546936035
21,30,10,4351962413.376564,4352266662.112754,4353805376.247872,-96.32420349121094,-94.82029724121094,-95.0374984741211,-1.113800048828125,-2.485599994659424,-2.3366000652313232,-81.38890075683594,-81.46649932861328,1.2003999948501587,-1.6297999620437622,4351962413.564826,4352266662.331603,4353805376.461711,0.1864256867964264,5.814471960067749,2688216723.723322,385285656.4084702,385589904.7412294,2688520984.6548314,387128622.68994737,2690059701.176923,1.9302095238208328,0.0432131052417203,2688216723.570213,385285656.4409305,385589904.6599559,2688520984.7944217,387128622.6086739,2690059701.2250857,1.9938000440597528,0.106803625480641,1.886996418579112,5.581887722015381
31,10,30,5931580041.811855,5931957024.538178,5933495743.803481,-80.3228988647461,-81.8646011352539,-80.37239837646484,-0.0697999969124794,0.7422000169754028,1.0887000560760498,-80.67289733886719,-81.00859832763672,-1.1157000064849854,0.949899971485138,5931580041.566512,5931957024.583089,5933495743.564709,0.0891850272699374,7.703349590301514,4300169239.677124,1158569030.7020202,1158946010.582296,4300546233.033584,1160484728.531014,4302084952.502829,1.963600206453873,0.0764999944641371,4300169239.595851,1158569030.6834686,1158946010.4291868,4300546232.988404,1160484728.377905,4302084952.549076,1.98580002784729,0.0986998158575545,1.8871002119897355,7.547515392303467
21,11,4,6454868335.865666,6455172558.727213,6456711275.06315,-85.98809814453125,-79.90730285644531,-80.96549987792969,-2.220200061798096,-0.968500018119812,-0.7961999773979187,-80.91529846191406,-81.12960052490234,-1.6455999612808228,0.7710999846458435,6454868336.479,6455172558.797209,6456711275.274823,0.1375218878744486,7.96002984046936,6588027420.763636,41782492.76779538,42086699.627784096,6588331649.601537,43625417.57650205,6589870369.264497,3.2426323297421256,0.0189173104925886,6588027420.685606,41782492.72273137,42086699.5317508,6588331649.576832,43625417.48046875,6589870369.262705,3.257499933242798,0.0337849139932608,3.223715019249537,7.8283514976501465
30,11,0,6620531458.959523,6620836239.30482,6622374960.988654,-93.5708999633789,-87.1854019165039,-87.65080261230469,-1.3513000011444092,2.303999900817871,2.191400051116944,-84.16519927978516,-84.06099700927734,-3.522200107574463,3.0155999660491943,6620531459.037594,6620836239.686632,6622374961.34441,0.185002180181508,8.05518364906311,6737023566.59697,65117800.81810138,65422548.89875534,6737328349.594853,66961266.84747329,6738867072.625025,5.081581286079446,0.0055689143532777,6737023566.51894,65117801.0911208,65422548.89072516,6737328349.953686,66961266.83944311,6738867072.894767,5.191800117492676,0.1157877457665073,5.0760123717261685,7.979259014129639
20,11,0,6807536861.411553,6807841634.273195,6809380360.095689,-81.64540100097656,-79.31880187988281,-80.74559783935547,1.57669997215271,4.640699863433838,5.245200157165527,-84.16519927978516,-84.06099700927734,-3.522200107574463,3.0155999660491943,6807536861.494025,6807841634.161544,6809380359.997882,0.0724244756998826,8.086343050003052,6737023566.59697,65117800.81810138,65422548.89875534,6737328349.594853,66961266.84747329,6738867072.625025,5.081581286079446,0.0055689143532777,6737023566.51894,65117801.0911208,65422548.89072516,6737328349.953686,66961266.83944311,6738867072.894767,5.191800117492676,0.1157877457665073,5.0760123717261685,7.979259014129639
31,11,0,6352312149.632714,6352616930.928611,6354155654.080794,-85.09919738769531,-87.22059631347656,-88.17970275878906,0.1061000004410743,2.8357999324798584,3.405800104141236,-84.16519927978516,-84.06099700927734,-3.522200107574463,3.0155999660491943,6352312149.924261,6352616931.136702,6354155654.2342825,0.1916861656252919,8.184755563735962,6737023566.59697,65117800.81810138,65422548.89875534,6737328349.594853,66961266.84747329,6738867072.625025,5.081581286079446,0.0055689143532777,6737023566.51894,65117801.0911208,65422548.89072516,6737328349.953686,66961266.83944311,6738867072.894767,5.191800117492676,0.1157877457665073,5.0760123717261685,7.979259014129639
10,11,0,6737393658.876954,6737698440.955764,6739237163.8464,-81.34819793701172,-81.09130096435547,-82.3667984008789,0.2142000049352646,3.135699987411499,3.6647000312805176,-84.16519927978516,-84.06099700927734,-3.522200107574463,3.0155999660491943,6737393658.901127,6737698440.927368,6739237164.05625,0.1355833626425413,8.221136331558228,6737023566.59697,65117800.81810138,65422548.89875534,6737328349.594853,66961266.84747329,6738867072.625025,5.081581286079446,0.0055689143532777,6737023566.51894,65117801.0911208,65422548.89072516,6737328349.953686,66961266.83944311,6738867072.894767,5.191800117492676,0.1157877457665073,5.0760123717261685,7.979259014129639
30,10,31,7600463238.4819,7600767418.970763,7602306134.926208,-80.75489807128906,-80.02940368652344,-81.78839874267578,-0.9768999814987184,-1.9342999458312988,-1.0468000173568726,-80.6865005493164,-80.11309814453125,0.4515999853610992,0.1806000024080276,7600463238.478455,7600767418.870207,7602306135.12872,0.0892805843437419,9.143123626708984,5768050649.933541,7802759922.579349,7803064103.396048,5768354841.38572,7804602821.344766,5769893558.976604,1.6043405693115536,0.0343215867632147,5768050649.852268,7802759922.391466,7803064103.37792,5768354841.199048,7804602821.326638,5769893558.709565,1.565400004386902,-0.0046189781614367,1.5700189825483388,9.04002046585083
21,10,31,7583794768.486777,7584098958.337006,7585637672.727546,-96.22550201416016,-93.2396011352539,-93.56430053710938,-2.225800037384033,-2.238800048828125,-2.2732999324798584,-80.6865005493164,-80.11309814453125,0.4515999853610992,0.1806000024080276,7583794768.676772,7584098958.599398,7585637672.979907,0.1854713909855382,9.23003888130188,5768050649.933541,7802759922.579349,7803064103.396048,5768354841.38572,7804602821.344766,5769893558.976604,1.6043405693115536,0.0343215867632147,5768050649.852268,7802759922.391466,7803064103.37792,5768354841.199048,7804602821.326638,5769893558.709565,1.565400004386902,-0.0046189781614367,1.5700189825483388,9.04002046585083
30,10,31,7901454785.746414,7901761483.978068,7903300199.806917,-81.11150360107422,-79.85289764404297,-80.48870086669922,-1.5068000555038452,-1.2096999883651731,-0.7505999803543091,-80.21549987792969,-80.88349914550781,0.2114000022411346,-0.2737999856472015,7901454785.813567,7901761483.874214,7903300199.757127,0.0720764838043452,9.417914152145386,6069042524.933543,8103751796.7415695,8104058494.42169,6069349233.922419,8105597212.370408,6070887951.826304,1.6959704219032266,0.1266005990355467,6069042524.85227,8103751796.483766,8104058494.403563,6069349233.852295,8105597212.352281,6070887951.675813,1.6641000509262085,0.0947302280585287,1.5693698228676798,9.371579647064209
11,10,31,7883515316.849638,7883822024.646766,7885360742.005043,-81.33200073242188,-84.0625,-83.9489974975586,-0.1052000001072883,-0.9825000166893004,-0.2104000002145767,-80.21549987792969,-80.88349914550781,0.2114000022411346,-0.2737999856472015,7883515316.866377,7883822025.00565,7885360742.359666,0.1876600198288862,9.44432544708252,6069042524.933543,8103751796.7415695,8104058494.42169,6069349233.922419,8105597212.370408,6070887951.826304,1.6959704219032266,0.1266005990355467,6069042524.85227,8103751796.483766,8104058494.403563,6069349233.852295,8105597212.352281,6070887951.675813,1.6641000509262085,0.0947302280585287,1.5693698228676798,9.371579647064209
20,10,31,8155680226.928106,8155986935.968373,8157525656.098957,-89.57039642333984,-85.9386978149414,-85.67289733886719,1.5291999578475952,0.5037999749183655,1.375499963760376,-80.21549987792969,-80.88349914550781,0.2114000022411346,-0.2737999856472015,8155680227.082098,8155986936.316874,8157525656.456597,0.1912309013083753,9.446900606155396,6069042524.933543,8103751796.7415695,8104058494.42169,6069349233.922419,8105597212.370408,6070887951.826304,1.6959704219032266,0.1266005990355467,6069042524.85227,8103751796.483766,8104058494.403563,6069349233.852295,8105597212.352281,6070887951.675813,1.6641000509262085,0.0947302280585287,1.5693698228676798,9.371579647064209
21,10,31,7884785977.395751,7885092684.996582,7886631398.968143,-95.70850372314452,-93.04759979248048,-94.0167007446289,-2.486599922180176,-2.7258999347686768,-2.475399971008301,-80.21549987792969,-80.88349914550781,0.2114000022411346,-0.2737999856472015,7884785977.595418,7885092685.26519,7886631399.207498,0.1854466417063166,9.548971891403198,6069042524.933543,8103751796.7415695,8104058494.42169,6069349233.922419,8105597212.370408,6070887951.826304,1.6959704219032266,0.1266005990355467,6069042524.85227,8103751796.483766,8104058494.403563,6069349233.852295,8105597212.352281,6070887951.675813,1.6641000509262085,0.0947302280585287,1.5693698228676798,9.371579647064209
31,20,10,8289698647.182741,8290004552.848316,8291543271.201446,-84.81500244140625,-78.92639923095703,-80.14099884033203,-1.4825999736785889,0.7376000285148621,-0.1032999977469444,-87.50910186767578,-89.52580261230469,-1.638100028038025,1.5328999757766724,8289698647.476605,8290004552.862723,8291543270.936641,0.0814865941280702,10.001063346862793,8072762364.676208,4709011947.954163,4709317853.459177,8073068285.726019,4710856571.407895,8074607005.848902,2.2646365342944894,0.1223039303932758,8072762364.59587,4709011948.226537,4709317853.377904,8073068285.882428,4710856571.326622,8074607006.006502,2.352999925613404,0.2106673217121901,2.1423326039012136,9.96049165725708
11,20,10,8472760532.670841,8473066440.773712,8474605158.803615,-81.37370300292969,-79.03780364990234,-81.0072021484375,-1.7805999517440796,0.1377999931573867,-0.1721999943256378,-87.50910186767578,-89.52580261230469,-1.638100028038025,1.5328999757766724,8472760532.696082,8473066440.789657,8474605158.754025,0.068440126513212,10.049490928649902,8072762364.676208,4709011947.954163,4709317853.459177,8073068285.726019,4710856571.407895,8074607005.848902,2.2646365342944894,0.1223039303932758,8072762364.59587,4709011948.226537,4709317853.377904,8073068285.882428,4710856571.326622,8074607006.006502,2.352999925613404,0.2106673217121901,2.1423326039012136,9.96049165725708
21,20,10,8474029976.70384,8474335897.458371,8475874611.269048,-81.91590118408203,-94.44830322265624,-95.5385971069336,-4.214200019836426,-1.401600003242493,-2.3236000537872314,-87.50910186767578,-89.52580261230469,-1.638100028038025,1.5328999757766724,8474029977.10401,8474335897.6863165,8475874611.472124,0.1934004349074774,10.126911640167236,8072762364.676208,4709011947.954163,4709317853.459177,8073068285.726019,4710856571.407895,8074607005.848902,2.2646365342944894,0.1223039303932758,8072762364.59587,4709011948.226537,4709317853.377904,8073068285.882428,4710856571.326622,8074607006.006502,2.352999925613404,0.2106673217121901,2.1423326039012136,9.96049165725708
30,20,10,8490699464.841895,8491005370.187019,8492544086.0584755,-90.95179748535156,-80.11820220947266,-81.29340362548828,-2.9642999172210693,-1.0980000495910645,-1.2599999904632568,-87.50910186767578,-89.52580261230469,-1.638100028038025,1.5328999757766724,8490699465.019049,8491005370.092166,8492544086.162879,0.1671332726389205,10.136482238769531,8072762364.676208,4709011947.954163,4709317853.459177,8073068285.726019,4710856571.407895,8074607005.848902,2.2646365342944894,0.1223039303932758,8072762364.59587,4709011948.226537,4709317853.377904,8073068285.882428,4710856571.326622,8074607006.006502,2.352999925613404,0.2106673217121901,2.1423326039012136,9.96049165725708
31,10,4,8758284978.90103,8758592140.470247,8760130860.103285,-80.52140045166016,-80.2936019897461,-81.74729919433594,-0.2998000085353851,1.381100058555603,1.2813999652862549,-82.35130310058594,-82.76699829101562,-1.531000018119812,1.2330000400543213,8758284978.684666,8758592140.221249,8760130860.12622,0.0898762439076716,10.603887557983398,7126874175.574574,42524422.24029096,42831563.40983538,7127181340.959559,44370281.35855333,7128720060.814447,3.5716980347755176,-0.0041112178834454,7126874175.493301,42524422.46657152,42831563.313802086,7127181341.224095,44370281.26252003,7128720061.097768,3.671200037002564,0.0953907843436008,3.575809252658963,10.44154405593872
30,21,10,10085052933.233316,10085361481.361328,10086900197.496878,-95.11239624023438,-80.56089782714844,-80.33799743652344,1.4938000440597534,-1.0719000101089478,-1.0728000402450562,-96.7020034790039,-96.5417022705078,2.221199989318848,-2.45770001411438,10085052933.271383,10085361481.323269,10086900197.425282,0.1634048435400059,11.661951780319214,9127351739.88577,6303367157.316398,6303675706.023288,9127660303.535778,6305214423.972006,9129199017.915756,2.3464809950747547,-0.1225155366997579,9127351739.595877,6303367157.23283,6303675705.942015,9127660303.720348,6305214423.890733,9129199017.834806,2.4251999855041504,-0.0437965462703622,2.4689965317745126,11.57444429397583
31,21,10,9884053879.481636,9884362427.802952,9885901145.843018,-88.8239974975586,-79.64669799804688,-79.85690307617188,1.9789999723434448,-0.0819000005722045,0.1480000019073486,-96.7020034790039,-96.5417022705078,2.221199989318848,-2.45770001411438,9884053879.598007,9884362427.54034,9885901145.567308,0.1168476168211773,11.68667984008789,9127351739.88577,6303367157.316398,6303675706.023288,9127660303.535778,6305214423.972006,9129199017.915756,2.3464809950747547,-0.1225155366997579,9127351739.595877,6303367157.23283,6303675705.942015,9127660303.720348,6305214423.890733,9129199017.834806,2.4251999855041504,-0.0437965462703622,2.4689965317745126,11.57444429397583
20,21,10,10339284285.61744,10339592848.242205,10341131568.467775,-82.16909790039062,-90.69850158691406,-95.74109649658205,3.7894999980926514,0.8596000075340271,1.4873000383377075,-96.7020034790039,-96.5417022705078,2.221199989318848,-2.45770001411438,10339284285.7948,10339592848.33862,10341131568.400091,0.1937439187563034,11.711490154266357,9127351739.88577,6303367157.316398,6303675706.023288,9127660303.535778,6305214423.972006,9129199017.915756,2.3464809950747547,-0.1225155366997579,9127351739.595877,6303367157.23283,6303675705.942015,9127660303.720348,6305214423.890733,9129199017.834806,2.4251999855041504,-0.0437965462703622,2.4689965317745126,11.57444429397583
11,21,10,10067115477.738585,10067424028.19071,10068962746.37672,-81.14730072021484,-79.14430236816406,-80.17109680175781,2.45770001411438,-0.304500013589859,-0.1442999988794326,-96.7020034790039,-96.5417022705078,2.221199989318848,-2.45770001411438,10067115477.7175,10067424028.148188,10068962746.190804,0.0656369473228069,11.751349925994873,9127351739.88577,6303367157.316398,6303675706.023288,9127660303.535778,6305214423.972006,9129199017.915756,2.3464809950747547,-0.1225155366997579,9127351739.595877,6303367157.23283,6303675705.942015,9127660303.720348,6305214423.890733,9129199017.834806,2.4251999855041504,-0.0437965462703622,2.4689965317745126,11.57444429397583
20,11,3,11892976850.687708,11893282869.68682,11894821588.541462,-80.72450256347656,-94.8469009399414,-95.47650146484376,1.7173000574111938,0.4422999918460846,0.6499999761581421,-91.56539916992188,-88.2979965209961,0.5102999806404114,-0.765500009059906,11892976850.585974,11893282869.638332,11894821588.4791,0.1984953529867187,13.310964345932007,11889670930.379047,47288681.5903482,47594672.387455314,11889976949.1305,49133390.33617327,11891515665.455849,4.237369753544615,0.0275418307611969,11889670930.301018,47288681.67192508,47594672.288161054,11889976949.353376,49133390.236879006,11891515665.70579,4.308700084686279,0.0988721619028609,4.209827922783418,13.204424858093262
